Clase,Pieza,Superficie_1,Superficie_2,Tamanio_cavidad_mm,Estado_cavidad,Tecnica,Tipo_resina,Indice_contraccion_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
II,3,Mesial,ninguna,5.41,limpia,Bulk,Con fibra de vidrio,1.0,133.84,14.42,6.28,Sobreobturado
II,32,Mesial,ninguna,4.85,con_tejido,Bulk,Con fibra de vidrio,1.0,110.76,9.94,4.97,Sobreobturado
II,2,Distal,ninguna,5.37,con_tejido,Estratificacion,Bulk,1.5,139.8,7.29,5.42,Equiobturado
II,17,Distal,ninguna,2.69,con_tejido,Estratificacion,Fluida,3.5,107.92,11.52,1.69,Subobturado
II,12,Mesial,ninguna,2.61,limpia,Estratificacion,Con fibra de vidrio,1.0,127.77,4.5,2.58,Subobturado
II,12,Distal,ninguna,4.19,con_tejido,Bulk,Bulk,1.5,123.89,6.26,3.25,Subobturado
II,19,Distal,ninguna,4.05,limpia,Bulk,Compuesta,2.0,131.38,9.92,4.51,Sobreobturado
II,18,Mesial,ninguna,3.2,limpia,Bulk,Con fibra de vidrio,1.0,130.92,4.1,3.86,Sobreobturado
II,4,Mesial,ninguna,5.78,limpia,Estratificacion,Con fibra de vidrio,1.0,145.45,6.91,5.74,Subobturado
II,4,Distal,ninguna,5.69,limpia,Estratificacion,Fluida,3.5,147.26,10.49,6.16,Sobreobturado
II,29,Mesial,ninguna,3.41,limpia,Bulk,Compuesta,2.0,100.62,1.99,3.6,Equiobturado
II,13,Mesial,ninguna,4.77,con_tejido,Estratificacion,Fluida,3.5,139.77,20.63,5.6,Sobreobturado
II,21,Mesial,ninguna,4.36,con_tejido,Estratificacion,Compuesta,2.0,146.6,14.56,4.4,Equiobturado
II,31,Distal,ninguna,3.87,limpia,Estratificacion,Compuesta,2.0,141.16,25.32,4.05,Sobreobturado
II,14,Mesial,ninguna,5.85,limpia,Bulk,Fluida,3.5,123.57,9.45,5.91,Equiobturado
II,19,Distal,ninguna,3.77,con_tejido,Bulk,Compuesta,2.0,105.7,0.01,3.84,Sobreobturado
II,16,Distal,ninguna,3.63,limpia,Bulk,Con fibra de vidrio,1.0,144.48,23.92,2.96,Subobturado
II,19,Mesial,ninguna,5.68,limpia,Estratificacion,Compuesta,2.0,123.95,20.1,5.75,Equiobturado
II,2,Distal,ninguna,4.47,limpia,Bulk,Bulk,1.5,111.26,14.06,4.56,Sobreobturado
II,12,Distal,ninguna,5.04,limpia,Estratificacion,Fluida,3.5,128.31,22.37,4.12,Subobturado
II,21,Mesial,ninguna,5.14,con_tejido,Bulk,Compuesta,2.0,149.51,0.14,5.3,Equiobturado
II,1,Mesial,ninguna,3.77,limpia,Bulk,Bulk,1.5,145.89,13.46,3.74,Subobturado
II,17,Distal,ninguna,5.91,limpia,Bulk,Compuesta,2.0,102.68,5.49,5.79,Equiobturado
II,12,Distal,ninguna,4.17,con_tejido,Bulk,Fluida,3.5,108.16,19.47,4.04,Equiobturado
II,14,Mesial,ninguna,5.01,limpia,Estratificacion,Bulk,1.5,149.03,27.12,5.03,Sobreobturado
II,21,Distal,ninguna,4.44,con_tejido,Bulk,Con fibra de vidrio,1.0,107.46,10.37,4.28,Equiobturado
II,13,Mesial,ninguna,3.79,con_tejido,Bulk,Fluida,3.5,149.62,11.6,3.66,Subobturado
II,16,Distal,ninguna,5.9,limpia,Estratificacion,Bulk,1.5,127.48,5.33,6.49,Sobreobturado
II,29,Distal,ninguna,5.64,con_tejido,Bulk,Compuesta,2.0,135.17,4.11,5.22,Subobturado
II,15,Distal,ninguna,4.07,limpia,Estratificacion,Compuesta,2.0,116.21,11.29,4.68,Sobreobturado
II,13,Distal,ninguna,5.14,con_tejido,Estratificacion,Compuesta,2.0,142.71,22.73,5.18,Equiobturado
II,31,Distal,ninguna,4.7,limpia,Estratificacion,Bulk,1.5,133.68,11.95,4.72,Sobreobturado
II,13,Distal,ninguna,3.67,con_tejido,Estratificacion,Con fibra de vidrio,1.0,120.14,18.99,3.61,Subobturado
II,20,Mesial,ninguna,3.91,con_tejido,Estratificacion,Compuesta,2.0,106.38,16.68,4.31,Sobreobturado
II,15,Distal,ninguna,3.82,limpia,Estratificacion,Fluida,3.5,145.23,11.53,3.7,Equiobturado
II,20,Distal,ninguna,3.84,con_tejido,Estratificacion,Fluida,3.5,144.92,4.24,3.86,Sobreobturado
II,5,Distal,ninguna,4.71,limpia,Bulk,Bulk,1.5,114.75,13.95,4.9,Sobreobturado
II,32,Mesial,ninguna,4.48,con_tejido,Bulk,Compuesta,2.0,128.87,24.14,3.72,Subobturado
II,15,Mesial,ninguna,3.02,con_tejido,Bulk,Con fibra de vidrio,1.0,139.32,11.54,2.64,Subobturado
II,15,Distal,ninguna,4.58,limpia,Bulk,Fluida,3.5,123.72,8.36,4.57,Equiobturado
II,3,Distal,ninguna,3.71,con_tejido,Bulk,Bulk,1.5,133.14,17.72,4.61,Sobreobturado
II,4,Mesial,ninguna,2.59,con_tejido,Bulk,Compuesta,2.0,139.41,16.2,2.42,Equiobturado
II,20,Mesial,ninguna,3.47,limpia,Bulk,Con fibra de vidrio,1.0,123.01,2.94,2.54,Subobturado
II,20,Distal,ninguna,4.37,limpia,Bulk,Compuesta,2.0,144.66,19.35,4.3,Subobturado
II,2,Mesial,ninguna,4.38,con_tejido,Estratificacion,Bulk,1.5,138.91,21.07,3.5,Subobturado
II,2,Distal,ninguna,2.53,limpia,Estratificacion,Bulk,1.5,137.28,22.76,2.28,Subobturado
II,18,Distal,ninguna,4.75,limpia,Bulk,Compuesta,2.0,119.21,23.3,4.61,Equiobturado
II,14,Distal,ninguna,2.7,limpia,Estratificacion,Bulk,1.5,110.59,12.52,1.92,Subobturado
II,17,Mesial,ninguna,3.65,con_tejido,Estratificacion,Fluida,3.5,105.16,13.19,3.89,Sobreobturado
II,4,Mesial,ninguna,3.76,limpia,Estratificacion,Fluida,3.5,119.44,4.14,3.26,Subobturado
II,17,Mesial,ninguna,3.71,con_tejido,Bulk,Compuesta,2.0,102.8,0.15,3.8,Sobreobturado
II,14,Mesial,ninguna,3.5,con_tejido,Bulk,Compuesta,2.0,101.04,18.43,4.38,Sobreobturado
II,12,Mesial,ninguna,4.22,limpia,Bulk,Compuesta,2.0,143.38,20.82,5.03,Sobreobturado
II,21,Distal,ninguna,2.81,con_tejido,Bulk,Con fibra de vidrio,1.0,144.6,26.36,2.64,Subobturado
II,31,Mesial,ninguna,3.3,con_tejido,Bulk,Con fibra de vidrio,1.0,125.89,15.23,2.8,Subobturado
II,16,Distal,ninguna,3.21,limpia,Bulk,Compuesta,2.0,128.33,24.13,2.54,Subobturado
II,4,Distal,ninguna,3.83,con_tejido,Estratificacion,Compuesta,2.0,124.31,1.21,3.4,Subobturado
II,28,Mesial,ninguna,3.04,limpia,Estratificacion,Bulk,1.5,111.64,7.4,2.07,Subobturado
II,4,Distal,ninguna,5.82,con_tejido,Estratificacion,Compuesta,2.0,115.63,8.93,6.08,Sobreobturado
II,32,Distal,ninguna,3.52,con_tejido,Estratificacion,Compuesta,2.0,130.15,15.59,3.78,Sobreobturado
II,1,Distal,ninguna,4.09,con_tejido,Bulk,Bulk,1.5,144.02,12.38,3.37,Subobturado
II,28,Mesial,ninguna,5.31,con_tejido,Estratificacion,Compuesta,2.0,149.13,8.77,5.29,Subobturado
II,14,Mesial,ninguna,2.97,con_tejido,Bulk,Con fibra de vidrio,1.0,120.06,19.29,3.08,Equiobturado
II,13,Distal,ninguna,5.71,limpia,Estratificacion,Fluida,3.5,111.39,15.86,5.03,Subobturado
II,13,Mesial,ninguna,4.69,limpia,Bulk,Fluida,3.5,119.66,2.59,4.7,Equiobturado
II,29,Mesial,ninguna,2.63,limpia,Bulk,Con fibra de vidrio,1.0,109.0,9.55,2.5,Equiobturado
II,14,Mesial,ninguna,3.16,con_tejido,Bulk,Con fibra de vidrio,1.0,144.82,8.7,3.02,Equiobturado
II,13,Distal,ninguna,4.28,limpia,Estratificacion,Bulk,1.5,131.81,25.55,5.25,Sobreobturado
II,1,Distal,ninguna,4.74,limpia,Bulk,Con fibra de vidrio,1.0,109.16,1.75,5.04,Sobreobturado
II,15,Mesial,ninguna,2.6,limpia,Bulk,Compuesta,2.0,114.57,17.92,1.83,Subobturado
II,28,Distal,ninguna,4.03,con_tejido,Estratificacion,Compuesta,2.0,144.07,21.9,3.97,Subobturado
II,31,Mesial,ninguna,5.77,con_tejido,Estratificacion,Compuesta,2.0,135.13,22.84,5.13,Subobturado
II,2,Distal,ninguna,3.45,con_tejido,Estratificacion,Compuesta,2.0,102.47,17.14,3.52,Equiobturado
II,20,Mesial,ninguna,5.12,limpia,Estratificacion,Fluida,3.5,124.61,17.81,4.22,Subobturado
II,21,Mesial,ninguna,4.14,limpia,Estratificacion,Compuesta,2.0,146.51,1.21,3.57,Subobturado
II,31,Mesial,ninguna,6.0,limpia,Estratificacion,Con fibra de vidrio,1.0,135.69,17.8,6.81,Sobreobturado
II,14,Mesial,ninguna,2.96,limpia,Bulk,Bulk,1.5,119.04,1.48,2.61,Subobturado
II,30,Distal,ninguna,5.93,con_tejido,Estratificacion,Con fibra de vidrio,1.0,100.0,16.09,6.15,Sobreobturado
II,4,Distal,ninguna,5.09,con_tejido,Bulk,Con fibra de vidrio,1.0,100.9,17.53,5.0,Subobturado
II,5,Distal,ninguna,3.01,con_tejido,Estratificacion,Con fibra de vidrio,1.0,146.64,16.68,3.39,Sobreobturado
II,30,Distal,ninguna,5.17,con_tejido,Estratificacion,Compuesta,2.0,108.15,19.55,5.3,Equiobturado
II,5,Distal,ninguna,3.54,con_tejido,Estratificacion,Con fibra de vidrio,1.0,146.84,2.52,2.8,Subobturado
II,18,Distal,ninguna,3.51,limpia,Bulk,Fluida,3.5,138.64,26.45,2.77,Subobturado
II,19,Mesial,ninguna,3.12,con_tejido,Estratificacion,Con fibra de vidrio,1.0,140.07,11.5,3.71,Sobreobturado
II,13,Mesial,ninguna,5.94,con_tejido,Estratificacion,Con fibra de vidrio,1.0,137.87,13.2,5.92,Equiobturado
II,14,Distal,ninguna,4.77,limpia,Estratificacion,Con fibra de vidrio,1.0,132.64,4.83,4.06,Subobturado
II,29,Distal,ninguna,4.86,limpia,Estratificacion,Fluida,3.5,135.3,8.83,4.8,Subobturado
II,21,Distal,ninguna,3.87,con_tejido,Bulk,Compuesta,2.0,109.56,7.04,3.68,Equiobturado
II,20,Distal,ninguna,2.59,limpia,Bulk,Compuesta,2.0,143.54,24.51,2.55,Subobturado
II,5,Mesial,ninguna,4.83,limpia,Bulk,Con fibra de vidrio,1.0,103.6,17.62,5.0,Equiobturado
II,5,Mesial,ninguna,4.46,limpia,Estratificacion,Con fibra de vidrio,1.0,141.98,24.98,4.66,Sobreobturado
II,4,Mesial,ninguna,3.12,limpia,Estratificacion,Fluida,3.5,123.67,2.78,2.33,Subobturado
II,15,Mesial,ninguna,4.86,con_tejido,Bulk,Fluida,3.5,117.28,12.81,5.21,Sobreobturado
II,30,Distal,ninguna,5.9,con_tejido,Estratificacion,Bulk,1.5,123.42,13.96,6.31,Sobreobturado
II,20,Mesial,ninguna,4.57,limpia,Estratificacion,Compuesta,2.0,118.53,0.96,4.65,Equiobturado
II,14,Distal,ninguna,2.56,limpia,Estratificacion,Fluida,3.5,125.34,10.53,2.7,Equiobturado
II,3,Distal,ninguna,4.77,limpia,Estratificacion,Compuesta,2.0,111.91,6.05,5.1,Sobreobturado
II,18,Distal,ninguna,2.86,con_tejido,Bulk,Con fibra de vidrio,1.0,104.59,17.82,2.52,Subobturado
II,29,Mesial,ninguna,4.27,con_tejido,Bulk,Fluida,3.5,141.64,25.73,3.93,Subobturado
II,20,Mesial,ninguna,3.93,limpia,Bulk,Compuesta,2.0,146.19,11.95,4.6,Sobreobturado
II,3,Mesial,ninguna,4.91,limpia,Bulk,Compuesta,2.0,124.57,22.56,4.81,Equiobturado
II,5,Mesial,ninguna,4.23,limpia,Bulk,Compuesta,2.0,139.36,8.75,3.24,Subobturado
II,17,Distal,ninguna,2.65,limpia,Bulk,Compuesta,2.0,141.32,26.19,2.89,Sobreobturado
II,18,Distal,ninguna,5.99,con_tejido,Bulk,Con fibra de vidrio,1.0,106.04,19.52,5.3,Subobturado
II,13,Distal,ninguna,4.56,limpia,Estratificacion,Fluida,3.5,139.73,11.12,5.23,Sobreobturado
II,3,Distal,ninguna,4.09,con_tejido,Bulk,Bulk,1.5,132.52,24.39,3.98,Equiobturado
II,30,Mesial,ninguna,3.01,con_tejido,Estratificacion,Con fibra de vidrio,1.0,130.47,14.04,2.12,Subobturado
II,32,Mesial,ninguna,4.17,limpia,Bulk,Con fibra de vidrio,1.0,148.75,17.4,4.3,Sobreobturado
II,14,Distal,ninguna,3.32,con_tejido,Bulk,Compuesta,2.0,128.03,10.59,2.58,Subobturado
II,30,Distal,ninguna,5.13,con_tejido,Estratificacion,Compuesta,2.0,122.09,21.27,5.21,Equiobturado
II,16,Distal,ninguna,5.69,limpia,Bulk,Bulk,1.5,106.41,4.26,5.62,Equiobturado
II,5,Distal,ninguna,3.35,con_tejido,Bulk,Compuesta,2.0,120.39,22.18,3.52,Equiobturado
II,3,Distal,ninguna,3.16,con_tejido,Estratificacion,Fluida,3.5,102.81,17.52,3.62,Sobreobturado
II,28,Mesial,ninguna,5.02,con_tejido,Estratificacion,Bulk,1.5,142.52,7.74,5.04,Equiobturado
II,31,Distal,ninguna,5.95,limpia,Bulk,Fluida,3.5,128.38,18.39,5.8,Equiobturado
II,30,Mesial,ninguna,4.36,limpia,Bulk,Fluida,3.5,113.56,15.57,4.17,Equiobturado
II,21,Distal,ninguna,3.58,limpia,Bulk,Compuesta,2.0,148.85,13.74,4.28,Sobreobturado
II,29,Mesial,ninguna,3.12,limpia,Estratificacion,Bulk,1.5,138.97,3.83,3.09,Equiobturado
II,32,Distal,ninguna,3.25,limpia,Estratificacion,Bulk,1.5,130.79,15.89,3.07,Equiobturado
II,21,Distal,ninguna,5.6,limpia,Estratificacion,Fluida,3.5,124.22,5.9,5.24,Subobturado
II,19,Mesial,ninguna,5.8,limpia,Bulk,Fluida,3.5,112.04,19.53,5.71,Equiobturado
II,21,Distal,ninguna,5.31,con_tejido,Estratificacion,Compuesta,2.0,124.22,2.74,5.4,Equiobturado
II,21,Mesial,ninguna,2.89,con_tejido,Estratificacion,Bulk,1.5,111.56,1.29,3.33,Sobreobturado
II,30,Distal,ninguna,4.65,con_tejido,Estratificacion,Compuesta,2.0,112.17,2.28,4.68,Equiobturado
II,14,Mesial,ninguna,5.62,limpia,Bulk,Compuesta,2.0,118.23,3.76,5.67,Sobreobturado
II,16,Mesial,ninguna,5.31,con_tejido,Bulk,Con fibra de vidrio,1.0,132.06,23.4,5.71,Sobreobturado
II,32,Distal,ninguna,5.47,limpia,Estratificacion,Compuesta,2.0,103.94,10.36,5.49,Equiobturado
II,28,Distal,ninguna,3.67,limpia,Bulk,Fluida,3.5,120.77,15.44,3.85,Sobreobturado
II,13,Distal,ninguna,3.53,limpia,Estratificacion,Fluida,3.5,141.93,2.79,3.36,Equiobturado
II,28,Distal,ninguna,5.31,con_tejido,Estratificacion,Con fibra de vidrio,1.0,119.38,4.68,4.83,Subobturado
II,1,Mesial,ninguna,3.74,limpia,Bulk,Fluida,3.5,131.5,16.17,4.57,Sobreobturado
II,19,Mesial,ninguna,4.96,limpia,Estratificacion,Bulk,1.5,144.02,13.22,4.85,Equiobturado
II,13,Mesial,ninguna,4.96,con_tejido,Estratificacion,Con fibra de vidrio,1.0,147.37,23.55,5.01,Equiobturado
II,30,Distal,ninguna,4.48,limpia,Estratificacion,Fluida,3.5,101.9,9.26,4.31,Equiobturado
II,17,Mesial,ninguna,3.73,con_tejido,Bulk,Compuesta,2.0,127.57,25.36,3.82,Equiobturado
II,4,Mesial,ninguna,4.59,con_tejido,Estratificacion,Con fibra de vidrio,1.0,115.07,11.15,4.67,Equiobturado
II,5,Distal,ninguna,4.06,limpia,Estratificacion,Fluida,3.5,123.19,15.85,4.03,Subobturado
II,19,Mesial,ninguna,5.57,limpia,Bulk,Con fibra de vidrio,1.0,136.81,25.29,5.01,Subobturado
II,18,Distal,ninguna,4.83,con_tejido,Estratificacion,Compuesta,2.0,138.59,11.85,3.99,Subobturado
II,17,Mesial,ninguna,3.5,limpia,Bulk,Con fibra de vidrio,1.0,121.88,18.34,3.2,Subobturado
II,19,Mesial,ninguna,2.87,limpia,Bulk,Fluida,3.5,149.56,24.06,2.97,Equiobturado
II,13,Distal,ninguna,5.71,con_tejido,Estratificacion,Con fibra de vidrio,1.0,130.37,24.89,5.27,Subobturado
II,5,Mesial,ninguna,4.19,limpia,Estratificacion,Con fibra de vidrio,1.0,127.38,24.47,4.31,Equiobturado
II,18,Mesial,ninguna,5.7,con_tejido,Estratificacion,Con fibra de vidrio,1.0,149.46,21.63,5.52,Subobturado
II,21,Distal,ninguna,5.69,con_tejido,Estratificacion,Compuesta,2.0,131.93,18.67,6.04,Sobreobturado
II,28,Distal,ninguna,4.19,con_tejido,Estratificacion,Con fibra de vidrio,1.0,101.61,19.94,3.95,Subobturado
II,14,Distal,ninguna,2.53,limpia,Estratificacion,Bulk,1.5,149.95,6.44,2.83,Sobreobturado
II,32,Mesial,ninguna,3.94,limpia,Estratificacion,Compuesta,2.0,109.52,7.38,3.81,Subobturado
II,4,Mesial,ninguna,5.68,con_tejido,Bulk,Compuesta,2.0,112.47,1.47,6.67,Sobreobturado
II,18,Mesial,ninguna,4.44,con_tejido,Bulk,Compuesta,2.0,143.36,14.58,4.0,Subobturado
II,4,Mesial,ninguna,5.06,con_tejido,Estratificacion,Fluida,3.5,148.54,25.05,5.54,Sobreobturado
II,4,Distal,ninguna,3.67,limpia,Bulk,Compuesta,2.0,146.13,6.73,4.34,Sobreobturado
II,2,Distal,ninguna,5.47,limpia,Estratificacion,Compuesta,2.0,114.71,2.09,5.66,Equiobturado
II,30,Mesial,ninguna,3.61,con_tejido,Estratificacion,Con fibra de vidrio,1.0,129.89,9.55,3.13,Subobturado
II,3,Distal,ninguna,5.67,con_tejido,Bulk,Bulk,1.5,132.49,13.51,5.6,Equiobturado
II,4,Mesial,ninguna,3.4,limpia,Bulk,Compuesta,2.0,108.4,4.89,3.8,Sobreobturado
II,5,Mesial,ninguna,4.03,limpia,Bulk,Fluida,3.5,112.58,4.95,3.16,Subobturado
II,16,Mesial,ninguna,3.4,con_tejido,Estratificacion,Compuesta,2.0,106.49,19.52,3.2,Subobturado
II,18,Distal,ninguna,4.84,con_tejido,Estratificacion,Con fibra de vidrio,1.0,128.88,2.92,4.55,Subobturado
II,4,Distal,ninguna,4.92,limpia,Estratificacion,Compuesta,2.0,137.97,2.53,5.83,Sobreobturado
II,17,Distal,ninguna,5.02,con_tejido,Estratificacion,Con fibra de vidrio,1.0,112.59,8.57,4.93,Equiobturado
II,17,Distal,ninguna,4.11,limpia,Bulk,Fluida,3.5,125.88,4.79,4.86,Sobreobturado
II,4,Distal,ninguna,4.1,con_tejido,Estratificacion,Fluida,3.5,132.69,24.28,5.04,Sobreobturado
II,19,Distal,ninguna,2.5,con_tejido,Estratificacion,Bulk,1.5,126.66,17.92,2.65,Equiobturado
II,31,Distal,ninguna,5.71,limpia,Estratificacion,Compuesta,2.0,149.57,14.41,5.92,Sobreobturado
II,15,Mesial,ninguna,3.2,limpia,Bulk,Bulk,1.5,123.05,11.73,3.24,Equiobturado
II,21,Distal,ninguna,5.17,limpia,Estratificacion,Bulk,1.5,127.42,5.15,5.37,Equiobturado
II,30,Distal,ninguna,4.06,con_tejido,Estratificacion,Bulk,1.5,133.3,8.96,4.19,Sobreobturado
II,16,Distal,ninguna,2.86,limpia,Bulk,Con fibra de vidrio,1.0,123.99,23.45,2.86,Equiobturado
II,29,Distal,ninguna,4.04,limpia,Bulk,Compuesta,2.0,116.41,6.49,4.14,Equiobturado
II,1,Distal,ninguna,5.23,con_tejido,Estratificacion,Compuesta,2.0,116.0,2.47,5.73,Sobreobturado
II,3,Distal,ninguna,4.81,con_tejido,Bulk,Con fibra de vidrio,1.0,140.39,1.67,4.13,Subobturado
II,19,Mesial,ninguna,4.11,con_tejido,Estratificacion,Compuesta,2.0,124.08,7.65,3.96,Subobturado
II,17,Mesial,ninguna,2.8,con_tejido,Bulk,Con fibra de vidrio,1.0,128.19,14.77,3.31,Sobreobturado
II,3,Distal,ninguna,3.21,con_tejido,Bulk,Con fibra de vidrio,1.0,116.92,20.0,3.68,Sobreobturado
II,3,Mesial,ninguna,3.78,con_tejido,Estratificacion,Bulk,1.5,144.8,7.53,3.61,Equiobturado
II,14,Mesial,ninguna,4.76,limpia,Estratificacion,Compuesta,2.0,106.46,9.75,4.25,Subobturado
II,17,Distal,ninguna,3.01,con_tejido,Estratificacion,Compuesta,2.0,124.29,7.66,2.9,Equiobturado
II,21,Mesial,ninguna,4.36,limpia,Estratificacion,Compuesta,2.0,104.32,9.78,4.06,Subobturado
II,13,Distal,ninguna,5.62,limpia,Bulk,Con fibra de vidrio,1.0,131.38,6.66,5.76,Sobreobturado
II,20,Distal,ninguna,5.67,con_tejido,Estratificacion,Con fibra de vidrio,1.0,124.79,7.5,6.44,Sobreobturado
II,15,Distal,ninguna,3.65,con_tejido,Estratificacion,Bulk,1.5,112.33,22.07,4.25,Sobreobturado
II,28,Mesial,ninguna,3.35,con_tejido,Estratificacion,Bulk,1.5,102.08,7.34,2.68,Subobturado
II,31,Distal,ninguna,5.14,con_tejido,Bulk,Con fibra de vidrio,1.0,139.02,19.24,5.19,Equiobturado
II,3,Mesial,ninguna,4.9,limpia,Bulk,Con fibra de vidrio,1.0,109.86,5.13,4.57,Subobturado
II,16,Distal,ninguna,4.69,con_tejido,Estratificacion,Con fibra de vidrio,1.0,139.11,18.29,4.65,Equiobturado
II,21,Distal,ninguna,5.95,limpia,Bulk,Fluida,3.5,140.41,25.97,5.98,Sobreobturado
II,12,Distal,ninguna,2.84,limpia,Bulk,Con fibra de vidrio,1.0,124.09,13.73,3.11,Sobreobturado
II,5,Distal,ninguna,4.67,con_tejido,Estratificacion,Compuesta,2.0,132.34,25.23,4.1,Subobturado
II,30,Mesial,ninguna,5.6,limpia,Estratificacion,Con fibra de vidrio,1.0,112.03,16.93,5.94,Sobreobturado
II,31,Distal,ninguna,5.44,con_tejido,Bulk,Con fibra de vidrio,1.0,113.15,1.28,6.24,Sobreobturado
II,5,Mesial,ninguna,3.33,con_tejido,Bulk,Con fibra de vidrio,1.0,131.19,2.66,4.23,Sobreobturado
II,12,Distal,ninguna,3.4,con_tejido,Bulk,Compuesta,2.0,117.26,7.03,3.34,Equiobturado
II,32,Mesial,ninguna,2.9,limpia,Bulk,Con fibra de vidrio,1.0,148.79,19.78,2.95,Equiobturado
II,31,Distal,ninguna,3.34,con_tejido,Bulk,Fluida,3.5,121.53,4.93,3.44,Equiobturado
II,17,Mesial,ninguna,3.04,limpia,Bulk,Con fibra de vidrio,1.0,147.1,14.67,2.92,Equiobturado
II,4,Distal,ninguna,4.72,con_tejido,Estratificacion,Compuesta,2.0,124.33,3.66,4.9,Equiobturado
II,1,Distal,ninguna,5.32,con_tejido,Bulk,Fluida,3.5,143.96,18.92,5.44,Equiobturado
II,19,Mesial,ninguna,5.96,limpia,Estratificacion,Fluida,3.5,103.68,3.85,6.93,Sobreobturado
II,2,Mesial,ninguna,5.85,limpia,Estratificacion,Compuesta,2.0,127.32,18.57,6.41,Sobreobturado
II,32,Distal,ninguna,3.45,con_tejido,Bulk,Con fibra de vidrio,1.0,146.49,19.58,3.58,Equiobturado
II,18,Mesial,ninguna,5.98,con_tejido,Estratificacion,Compuesta,2.0,148.93,25.82,6.79,Sobreobturado
II,3,Distal,ninguna,4.21,con_tejido,Estratificacion,Compuesta,2.0,135.06,13.35,4.11,Equiobturado
II,21,Mesial,ninguna,5.39,limpia,Estratificacion,Con fibra de vidrio,1.0,143.42,2.76,4.46,Subobturado
II,4,Distal,ninguna,4.4,limpia,Estratificacion,Fluida,3.5,115.51,21.77,4.56,Equiobturado
II,12,Mesial,ninguna,4.86,limpia,Estratificacion,Con fibra de vidrio,1.0,141.56,12.76,5.01,Sobreobturado
II,4,Distal,ninguna,2.85,limpia,Bulk,Fluida,3.5,147.08,28.73,2.89,Equiobturado
II,28,Mesial,ninguna,5.55,con_tejido,Estratificacion,Fluida,3.5,122.89,11.85,6.36,Sobreobturado
II,5,Distal,ninguna,4.64,con_tejido,Estratificacion,Con fibra de vidrio,1.0,103.8,8.79,4.56,Equiobturado
II,18,Distal,ninguna,4.02,limpia,Estratificacion,Fluida,3.5,111.11,20.05,3.75,Subobturado
II,20,Mesial,ninguna,3.38,limpia,Bulk,Con fibra de vidrio,1.0,119.49,13.87,3.81,Sobreobturado
II,30,Mesial,ninguna,4.35,limpia,Bulk,Bulk,1.5,138.21,3.28,4.05,Subobturado
II,2,Mesial,ninguna,3.01,con_tejido,Bulk,Fluida,3.5,139.62,14.74,2.97,Equiobturado
II,1,Mesial,ninguna,3.22,limpia,Bulk,Bulk,1.5,124.18,23.02,2.28,Subobturado
II,30,Distal,ninguna,4.01,con_tejido,Estratificacion,Fluida,3.5,131.55,13.59,3.82,Subobturado
II,5,Distal,ninguna,4.73,limpia,Estratificacion,Bulk,1.5,118.71,0.45,4.6,Equiobturado
II,5,Distal,ninguna,4.43,con_tejido,Bulk,Con fibra de vidrio,1.0,121.49,5.37,4.03,Subobturado
II,16,Mesial,ninguna,4.58,limpia,Bulk,Bulk,1.5,129.66,4.66,5.41,Sobreobturado
II,15,Distal,ninguna,5.77,con_tejido,Estratificacion,Compuesta,2.0,105.7,15.32,5.85,Equiobturado
II,16,Mesial,ninguna,3.36,limpia,Bulk,Bulk,1.5,100.22,16.87,3.07,Subobturado
II,31,Distal,ninguna,4.7,con_tejido,Estratificacion,Con fibra de vidrio,1.0,148.4,24.84,5.47,Sobreobturado
II,31,Mesial,ninguna,4.85,limpia,Estratificacion,Bulk,1.5,133.43,10.2,4.43,Subobturado
II,32,Distal,ninguna,2.55,con_tejido,Bulk,Con fibra de vidrio,1.0,100.73,13.59,2.66,Sobreobturado
II,29,Mesial,ninguna,4.5,limpia,Estratificacion,Compuesta,2.0,114.5,12.99,4.55,Sobreobturado
II,31,Distal,ninguna,3.3,con_tejido,Bulk,Fluida,3.5,135.93,9.99,3.38,Equiobturado
II,32,Mesial,ninguna,3.28,con_tejido,Estratificacion,Compuesta,2.0,128.21,1.49,2.59,Subobturado
II,14,Distal,ninguna,3.8,con_tejido,Bulk,Fluida,3.5,143.95,18.66,3.79,Equiobturado
II,15,Distal,ninguna,3.22,limpia,Bulk,Con fibra de vidrio,1.0,115.91,21.82,2.37,Subobturado
II,32,Distal,ninguna,4.16,limpia,Estratificacion,Con fibra de vidrio,1.0,115.33,19.9,3.78,Subobturado
II,3,Distal,ninguna,4.92,limpia,Estratificacion,Bulk,1.5,106.67,0.8,4.98,Sobreobturado
II,21,Distal,ninguna,3.71,con_tejido,Estratificacion,Compuesta,2.0,133.08,2.08,4.46,Sobreobturado
II,28,Mesial,ninguna,4.09,limpia,Bulk,Con fibra de vidrio,1.0,142.25,11.97,3.72,Subobturado
II,32,Mesial,ninguna,2.95,con_tejido,Bulk,Bulk,1.5,139.92,5.57,3.91,Sobreobturado
II,2,Distal,ninguna,5.59,limpia,Estratificacion,Compuesta,2.0,146.84,12.68,4.88,Subobturado
II,16,Mesial,ninguna,5.43,con_tejido,Bulk,Con fibra de vidrio,1.0,114.33,21.59,5.35,Equiobturado
II,17,Mesial,ninguna,5.03,limpia,Bulk,Fluida,3.5,110.49,13.06,5.48,Sobreobturado
II,21,Distal,ninguna,2.65,limpia,Estratificacion,Compuesta,2.0,106.65,16.22,2.67,Equiobturado
